millis,node,x,y,rssi,distance,target_x,target_y
25508,3,25,0,-54.335,6.14579,19.3857,2.5
25508,2,12.5,0,-56.5844,7.32546,19.3857,2.5
25508,4,12.5,12.5,-63.1787,12.1413,19.3857,2.5
25508,1,0,0,-69.382,19.5462,19.3857,2.5
25508,5,0,12.5,-70.8129,21.8129,19.3857,2.5
25508,8,25,25,-71.6175,23.1899,19.3857,2.5
25508,7,12.5,25,-71.8041,23.53,19.3857,2.5
25508,6,0,25,-74.8365,29.6994,19.3857,2.5
25608,3,25,0,-54.0914,6.03182,19.5107,2.5
25608,2,12.5,0,-56.7922,7.44308,19.5107,2.5
25608,4,12.5,12.5,-63.2549,12.2127,19.5107,2.5
25608,1,0,0,-69.4644,19.6702,19.5107,2.5
25608,5,0,12.5,-70.8791,21.9241,19.5107,2.5
25608,8,25,25,-71.6006,23.1599,19.5107,2.5
25608,7,12.5,25,-71.8244,23.5669,19.5107,2.5
25608,6,0,25,-74.8723,29.7811,19.5107,2.5
25708,3,25,0,-53.8441,5.91829,19.6357,2.5
25708,2,12.5,0,-56.9971,7.56093,19.6357,2.5
25708,4,12.5,12.5,-63.3317,12.2849,19.6357,2.5
25708,1,0,0,-69.5463,19.7942,19.6357,2.5
25708,5,0,12.5,-70.9451,22.0354,19.6357,2.5
25708,8,25,25,-71.5841,23.1306,19.6357,2.5
25708,7,12.5,25,-71.8451,23.6044,19.6357,2.5
25708,6,0,25,-74.9081,29.8632,19.6357,2.5
25808,3,25,0,-53.5931,5.80523,19.7607,2.5
25808,2,12.5,0,-57.1992,7.67901,19.7607,2.5
25808,4,12.5,12.5,-63.4089,12.3579,19.7607,2.5
25808,1,0,0,-69.6277,19.9182,19.7607,2.5
25808,5,0,12.5,-71.0109,22.1469,19.7607,2.5
25808,8,25,25,-71.5679,23.102,19.7607,2.5
25808,7,12.5,25,-71.8661,23.6425,19.7607,2.5
25808,6,0,25,-74.944,29.9455,19.7607,2.5
25908,3,25,0,-53.3384,5.69267,19.8857,2.5
25908,2,12.5,0,-57.3987,7.79731,19.8857,2.5
25908,4,12.5,12.5,-63.4865,12.4317,19.8857,2.5
25908,1,0,0,-69.7086,20.0422,19.8857,2.5
25908,5,0,12.5,-71.0764,22.2585,19.8857,2.5
25908,8,25,25,-71.5521,23.0739,19.8857,2.5
25908,7,12.5,25,-71.8874,23.6812,19.8857,2.5
25908,6,0,25,-74.9799,30.0281,19.8857,2.5
26008,3,25,0,-53.0797,5.58064,20.0107,2.5
26008,2,12.5,0,-57.5954,7.91581,20.0107,2.5
26008,4,12.5,12.5,-63.5644,12.5064,20.0107,2.5
26008,1,0,0,-69.789,20.1662,20.0107,2.5
26008,5,0,12.5,-71.1417,22.3702,20.0107,2.5
26008,8,25,25,-71.5366,23.0466,20.0107,2.5
26008,7,12.5,25,-71.9089,23.7205,20.0107,2.5
26008,6,0,25,-75.0158,30.1111,20.0107,2.5
26108,3,25,0,-52.8172,5.46917,20.1357,2.5
26108,2,12.5,0,-57.7895,8.03451,20.1357,2.5
26108,4,12.5,12.5,-63.6428,12.5819,20.1357,2.5
26108,1,0,0,-69.869,20.2903,20.1357,2.5
26108,5,0,12.5,-71.2067,22.4821,20.1357,2.5
26108,8,25,25,-71.5214,23.0198,20.1357,2.5
26108,7,12.5,25,-71.9308,23.7603,20.1357,2.5
26108,6,0,25,-75.0518,30.1943,20.1357,2.5
26208,3,25,0,-52.5507,5.35829,20.2607,2.5
26208,2,12.5,0,-57.9811,8.1534,20.2607,2.5
26208,4,12.5,12.5,-63.7215,12.6581,20.2607,2.5
26208,1,0,0,-69.9484,20.4143,20.2607,2.5
26208,5,0,12.5,-71.2715,22.5941,20.2607,2.5
26208,8,25,25,-71.5066,22.9937,20.2607,2.5
26208,7,12.5,25,-71.953,23.8008,20.2607,2.5
26208,6,0,25,-75.0878,30.2778,20.2607,2.5
26308,3,25,0,-52.2802,5.24806,20.3857,2.5
26308,2,12.5,0,-58.1702,8.27246,20.3857,2.5
26308,4,12.5,12.5,-63.8005,12.7351,20.3857,2.5
26308,1,0,0,-70.0274,20.5384,20.3857,2.5
26308,5,0,12.5,-71.336,22.7063,20.3857,2.5
26308,8,25,25,-71.4922,22.9683,20.3857,2.5
26308,7,12.5,25,-71.9754,23.8418,20.3857,2.5
26308,6,0,25,-75.1238,30.3616,20.3857,2.5
26408,3,25,0,-52.0056,5.1385,20.5107,2.5
26408,2,12.5,0,-58.3569,8.39171,20.5107,2.5
26408,4,12.5,12.5,-63.8798,12.8129,20.5107,2.5
26408,1,0,0,-70.1059,20.6625,20.5107,2.5
26408,5,0,12.5,-71.4003,22.8186,20.5107,2.5
26408,8,25,25,-71.4781,22.9435,20.5107,2.5
26408,7,12.5,25,-71.9981,23.8835,20.5107,2.5
26408,6,0,25,-75.1598,30.4456,20.5107,2.5
26508,3,25,0,-51.7271,5.02966,20.6357,2.5
26508,2,12.5,0,-58.5412,8.51111,20.6357,2.5
26508,4,12.5,12.5,-63.9594,12.8914,20.6357,2.5
26508,1,0,0,-70.184,20.7865,20.6357,2.5
26508,5,0,12.5,-71.4644,22.931,20.6357,2.5
26508,8,25,25,-71.4643,22.9194,20.6357,2.5
26508,7,12.5,25,-72.0211,23.9257,20.6357,2.5
26508,6,0,25,-75.1958,30.53,20.6357,2.5
26608,3,25,0,-51.4444,4.92158,20.7607,2.5
26608,2,12.5,0,-58.7231,8.63067,20.7607,2.5
26608,4,12.5,12.5,-64.0392,12.9707,20.7607,2.5
26608,1,0,0,-70.2616,20.9106,20.7607,2.5
26608,8,25,25,-71.4509,22.8959,20.7607,2.5
26608,5,0,12.5,-71.5282,23.0435,20.7607,2.5
26608,7,12.5,25,-72.0443,23.9685,20.7607,2.5
26608,6,0,25,-75.2319,30.6146,20.7607,2.5
26708,3,25,0,-51.1577,4.81433,20.8857,2.5
26708,2,12.5,0,-58.9028,8.75039,20.8857,2.5
26708,4,12.5,12.5,-64.1193,13.0506,20.8857,2.5
26708,1,0,0,-70.3387,21.0348,20.8857,2.5
26708,8,25,25,-71.4379,22.8731,20.8857,2.5
26708,5,0,12.5,-71.5918,23.1562,20.8857,2.5
26708,7,12.5,25,-72.0679,24.0119,20.8857,2.5
26708,6,0,25,-75.268,30.6995,20.8857,2.5
26808,3,25,0,-50.8669,4.70795,21.0107,2.5
26808,2,12.5,0,-59.0802,8.87025,21.0107,2.5
26808,4,12.5,12.5,-64.1995,13.1313,21.0107,2.5
26808,1,0,0,-70.4154,21.1589,21.0107,2.5
26808,8,25,25,-71.4253,22.8509,21.0107,2.5
26808,5,0,12.5,-71.6551,23.269,21.0107,2.5
26808,7,12.5,25,-72.0917,24.0558,21.0107,2.5
26808,6,0,25,-75.3041,30.7847,21.0107,2.5
26908,3,25,0,-50.5721,4.60251,21.1357,2.5
26908,2,12.5,0,-59.2555,8.99025,21.1357,2.5
26908,4,12.5,12.5,-64.28,13.2127,21.1357,2.5
26908,1,0,0,-70.4916,21.283,21.1357,2.5
26908,8,25,25,-71.413,22.8294,21.1357,2.5
26908,5,0,12.5,-71.7182,23.382,21.1357,2.5
26908,7,12.5,25,-72.1157,24.1003,21.1357,2.5
26908,6,0,25,-75.3402,30.8702,21.1357,2.5
27008,3,25,0,-50.2734,4.49807,21.2607,2.5
27008,2,12.5,0,-59.4286,9.11039,21.2607,2.5
27008,4,12.5,12.5,-64.3606,13.2947,21.2607,2.5
27008,1,0,0,-70.5675,21.4071,21.2607,2.5
27008,8,25,25,-71.4011,22.8086,21.2607,2.5
27008,5,0,12.5,-71.7811,23.495,21.2607,2.5
27008,7,12.5,25,-72.14,24.1454,21.2607,2.5
27008,6,0,25,-75.3763,30.9559,21.2607,2.5
27108,3,25,0,-49.9708,4.39471,21.3857,2.5
27108,2,12.5,0,-59.5997,9.23066,21.3857,2.5
27108,4,12.5,12.5,-64.4414,13.3774,21.3857,2.5
27108,1,0,0,-70.6428,21.5313,21.3857,2.5
27108,8,25,25,-71.3895,22.7884,21.3857,2.5
27108,5,0,12.5,-71.8437,23.6082,21.3857,2.5
27108,7,12.5,25,-72.1646,24.191,21.3857,2.5
27108,6,0,25,-75.4125,31.0419,21.3857,2.5
27208,3,25,0,-49.6645,4.29249,21.5107,2.5
27208,2,12.5,0,-59.7687,9.35104,21.5107,2.5
27208,4,12.5,12.5,-64.5223,13.4608,21.5107,2.5
27208,1,0,0,-70.7178,21.6555,21.5107,2.5
27208,8,25,25,-71.3783,22.769,21.5107,2.5
27208,5,0,12.5,-71.9061,23.7215,21.5107,2.5
27208,7,12.5,25,-72.1895,24.2372,21.5107,2.5
27208,6,0,25,-75.4486,31.1281,21.5107,2.5
27308,3,25,0,-49.3547,4.19151,21.6357,2.5
27308,2,12.5,0,-59.9357,9.47155,21.6357,2.5
27308,4,12.5,12.5,-64.6034,13.5448,21.6357,2.5
27308,1,0,0,-70.7923,21.7796,21.6357,2.5
27308,8,25,25,-71.3675,22.7501,21.6357,2.5
27308,5,0,12.5,-71.9682,23.8349,21.6357,2.5
27308,7,12.5,25,-72.2145,24.284,21.6357,2.5
27308,6,0,25,-75.4848,31.2146,21.6357,2.5
27408,3,25,0,-49.0414,4.09186,21.7607,2.5
27408,2,12.5,0,-60.1007,9.59218,21.7607,2.5
27408,4,12.5,12.5,-64.6845,13.6294,21.7607,2.5
27408,1,0,0,-70.8664,21.9038,21.7607,2.5
27408,8,25,25,-71.3571,22.732,21.7607,2.5
27408,5,0,12.5,-72.0302,23.9484,21.7607,2.5
27408,7,12.5,25,-72.2399,24.3313,21.7607,2.5
27408,6,0,25,-75.5209,31.3014,21.7607,2.5
27508,3,25,0,-48.7251,3.99363,21.8857,2.5
27508,2,12.5,0,-60.2638,9.71291,21.8857,2.5
27508,4,12.5,12.5,-64.7657,13.7146,21.8857,2.5
27508,1,0,0,-70.9401,22.028,21.8857,2.5
27508,8,25,25,-71.347,22.7145,21.8857,2.5
27508,5,0,12.5,-72.0919,24.062,21.8857,2.5
27508,7,12.5,25,-72.2655,24.3791,21.8857,2.5
27508,6,0,25,-75.5571,31.3884,21.8857,2.5
27608,3,25,0,-48.406,3.89694,22.0107,2.5
27608,2,12.5,0,-60.4251,9.83375,22.0107,2.5
27608,4,12.5,12.5,-64.847,13.8005,22.0107,2.5
27608,1,0,0,-71.0134,22.1522,22.0107,2.5
27608,8,25,25,-71.3374,22.6977,22.0107,2.5
27608,5,0,12.5,-72.1533,24.1758,22.0107,2.5
27608,7,12.5,25,-72.2913,24.4275,22.0107,2.5
27608,6,0,25,-75.5933,31.4757,22.0107,2.5
27708,3,25,0,-48.0845,3.8019,22.1357,2.5
27708,2,12.5,0,-60.5845,9.9547,22.1357,2.5
27708,4,12.5,12.5,-64.9284,13.8869,22.1357,2.5
27708,1,0,0,-71.0863,22.2764,22.1357,2.5
27708,8,25,25,-71.3281,22.6816,22.1357,2.5
27708,5,0,12.5,-72.2146,24.2897,22.1357,2.5
27708,7,12.5,25,-72.3173,24.4764,22.1357,2.5
27708,6,0,25,-75.6295,31.5632,22.1357,2.5
27808,3,25,0,-47.761,3.70863,22.2607,2.5
27808,2,12.5,0,-60.7421,10.0757,22.2607,2.5
27808,4,12.5,12.5,-65.0097,13.9739,22.2607,2.5
27808,1,0,0,-71.1588,22.4006,22.2607,2.5
27808,8,25,25,-71.3192,22.6661,22.2607,2.5
27808,5,0,12.5,-72.2756,24.4036,22.2607,2.5
27808,7,12.5,25,-72.3436,24.5259,22.2607,2.5
27808,6,0,25,-75.6657,31.651,22.2607,2.5
27908,3,25,0,-47.4362,3.61729,22.3857,2.5
27908,2,12.5,0,-60.898,10.1969,22.3857,2.5
27908,4,12.5,12.5,-65.0912,14.0615,22.3857,2.5
27908,1,0,0,-71.2308,22.5248,22.3857,2.5
27908,8,25,25,-71.3106,22.6514,22.3857,2.5
27908,5,0,12.5,-72.3364,24.5177,22.3857,2.5
27908,7,12.5,25,-72.3701,24.5759,22.3857,2.5
27908,6,0,25,-75.7019,31.7391,22.3857,2.5
28008,3,25,0,-47.1108,3.53553,22.5,2.5
28008,2,12.5,0,-61.052,10.3078,22.5,2.5
28008,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28008,1,0,0,-71.3025,22.6385,22.5,2.5
28008,8,25,25,-71.3025,22.6385,22.5,2.5
28008,5,0,12.5,-72.3969,24.6221,22.5,2.5
28008,7,12.5,25,-72.3969,24.6221,22.5,2.5
28008,6,0,25,-75.738,31.8198,22.5,2.5
28108,3,25,0,-47.1108,3.53553,22.5,2.5
28108,2,12.5,0,-61.052,10.3078,22.5,2.5
28108,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28108,1,0,0,-71.3025,22.6385,22.5,2.5
28108,8,25,25,-71.3025,22.6385,22.5,2.5
28108,5,0,12.5,-72.3969,24.6221,22.5,2.5
28108,7,12.5,25,-72.3969,24.6221,22.5,2.5
28108,6,0,25,-75.738,31.8198,22.5,2.5
28208,3,25,0,-47.1108,3.53553,22.5,2.5
28208,2,12.5,0,-61.052,10.3078,22.5,2.5
28208,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28208,1,0,0,-71.3025,22.6385,22.5,2.5
28208,8,25,25,-71.3025,22.6385,22.5,2.5
28208,5,0,12.5,-72.3969,24.6221,22.5,2.5
28208,7,12.5,25,-72.3969,24.6221,22.5,2.5
28208,6,0,25,-75.738,31.8198,22.5,2.5
28308,3,25,0,-47.1108,3.53553,22.5,2.5
28308,2,12.5,0,-61.052,10.3078,22.5,2.5
28308,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28308,1,0,0,-71.3025,22.6385,22.5,2.5
28308,8,25,25,-71.3025,22.6385,22.5,2.5
28308,5,0,12.5,-72.3969,24.6221,22.5,2.5
28308,7,12.5,25,-72.3969,24.6221,22.5,2.5
28308,6,0,25,-75.738,31.8198,22.5,2.5
28408,3,25,0,-47.1108,3.53553,22.5,2.5
28408,2,12.5,0,-61.052,10.3078,22.5,2.5
28408,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28408,1,0,0,-71.3025,22.6385,22.5,2.5
28408,8,25,25,-71.3025,22.6385,22.5,2.5
28408,5,0,12.5,-72.3969,24.6221,22.5,2.5
28408,7,12.5,25,-72.3969,24.6221,22.5,2.5
28408,6,0,25,-75.738,31.8198,22.5,2.5
28508,3,25,0,-47.1108,3.53553,22.5,2.5
28508,2,12.5,0,-61.052,10.3078,22.5,2.5
28508,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28508,1,0,0,-71.3025,22.6385,22.5,2.5
28508,8,25,25,-71.3025,22.6385,22.5,2.5
28508,5,0,12.5,-72.3969,24.6221,22.5,2.5
28508,7,12.5,25,-72.3969,24.6221,22.5,2.5
28508,6,0,25,-75.738,31.8198,22.5,2.5
28608,3,25,0,-47.1108,3.53553,22.5,2.5
28608,2,12.5,0,-61.052,10.3078,22.5,2.5
28608,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28608,1,0,0,-71.3025,22.6385,22.5,2.5
28608,8,25,25,-71.3025,22.6385,22.5,2.5
28608,5,0,12.5,-72.3969,24.6221,22.5,2.5
28608,7,12.5,25,-72.3969,24.6221,22.5,2.5
28608,6,0,25,-75.738,31.8198,22.5,2.5
28708,3,25,0,-47.1108,3.53553,22.5,2.5
28708,2,12.5,0,-61.052,10.3078,22.5,2.5
28708,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28708,1,0,0,-71.3025,22.6385,22.5,2.5
28708,8,25,25,-71.3025,22.6385,22.5,2.5
28708,5,0,12.5,-72.3969,24.6221,22.5,2.5
28708,7,12.5,25,-72.3969,24.6221,22.5,2.5
28708,6,0,25,-75.738,31.8198,22.5,2.5
28808,3,25,0,-47.1108,3.53553,22.5,2.5
28808,2,12.5,0,-61.052,10.3078,22.5,2.5
28808,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28808,1,0,0,-71.3025,22.6385,22.5,2.5
28808,8,25,25,-71.3025,22.6385,22.5,2.5
28808,5,0,12.5,-72.3969,24.6221,22.5,2.5
28808,7,12.5,25,-72.3969,24.6221,22.5,2.5
28808,6,0,25,-75.738,31.8198,22.5,2.5
28908,3,25,0,-47.1108,3.53553,22.5,2.5
28908,2,12.5,0,-61.052,10.3078,22.5,2.5
28908,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
28908,1,0,0,-71.3025,22.6385,22.5,2.5
28908,8,25,25,-71.3025,22.6385,22.5,2.5
28908,5,0,12.5,-72.3969,24.6221,22.5,2.5
28908,7,12.5,25,-72.3969,24.6221,22.5,2.5
28908,6,0,25,-75.738,31.8198,22.5,2.5
29008,3,25,0,-47.1108,3.53553,22.5,2.5
29008,2,12.5,0,-61.052,10.3078,22.5,2.5
29008,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29008,1,0,0,-71.3025,22.6385,22.5,2.5
29008,8,25,25,-71.3025,22.6385,22.5,2.5
29008,5,0,12.5,-72.3969,24.6221,22.5,2.5
29008,7,12.5,25,-72.3969,24.6221,22.5,2.5
29008,6,0,25,-75.738,31.8198,22.5,2.5
29108,3,25,0,-47.1108,3.53553,22.5,2.5
29108,2,12.5,0,-61.052,10.3078,22.5,2.5
29108,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29108,1,0,0,-71.3025,22.6385,22.5,2.5
29108,8,25,25,-71.3025,22.6385,22.5,2.5
29108,5,0,12.5,-72.3969,24.6221,22.5,2.5
29108,7,12.5,25,-72.3969,24.6221,22.5,2.5
29108,6,0,25,-75.738,31.8198,22.5,2.5
29208,3,25,0,-47.1108,3.53553,22.5,2.5
29208,2,12.5,0,-61.052,10.3078,22.5,2.5
29208,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29208,1,0,0,-71.3025,22.6385,22.5,2.5
29208,8,25,25,-71.3025,22.6385,22.5,2.5
29208,5,0,12.5,-72.3969,24.6221,22.5,2.5
29208,7,12.5,25,-72.3969,24.6221,22.5,2.5
29208,6,0,25,-75.738,31.8198,22.5,2.5
29308,3,25,0,-47.1108,3.53553,22.5,2.5
29308,2,12.5,0,-61.052,10.3078,22.5,2.5
29308,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29308,1,0,0,-71.3025,22.6385,22.5,2.5
29308,8,25,25,-71.3025,22.6385,22.5,2.5
29308,5,0,12.5,-72.3969,24.6221,22.5,2.5
29308,7,12.5,25,-72.3969,24.6221,22.5,2.5
29308,6,0,25,-75.738,31.8198,22.5,2.5
29408,3,25,0,-47.1108,3.53553,22.5,2.5
29408,2,12.5,0,-61.052,10.3078,22.5,2.5
29408,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29408,1,0,0,-71.3025,22.6385,22.5,2.5
29408,8,25,25,-71.3025,22.6385,22.5,2.5
29408,5,0,12.5,-72.3969,24.6221,22.5,2.5
29408,7,12.5,25,-72.3969,24.6221,22.5,2.5
29408,6,0,25,-75.738,31.8198,22.5,2.5
29508,3,25,0,-47.1108,3.53553,22.5,2.5
29508,2,12.5,0,-61.052,10.3078,22.5,2.5
29508,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29508,1,0,0,-71.3025,22.6385,22.5,2.5
29508,8,25,25,-71.3025,22.6385,22.5,2.5
29508,5,0,12.5,-72.3969,24.6221,22.5,2.5
29508,7,12.5,25,-72.3969,24.6221,22.5,2.5
29508,6,0,25,-75.738,31.8198,22.5,2.5
29608,3,25,0,-47.1108,3.53553,22.5,2.5
29608,2,12.5,0,-61.052,10.3078,22.5,2.5
29608,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29608,1,0,0,-71.3025,22.6385,22.5,2.5
29608,8,25,25,-71.3025,22.6385,22.5,2.5
29608,5,0,12.5,-72.3969,24.6221,22.5,2.5
29608,7,12.5,25,-72.3969,24.6221,22.5,2.5
29608,6,0,25,-75.738,31.8198,22.5,2.5
29708,3,25,0,-47.1108,3.53553,22.5,2.5
29708,2,12.5,0,-61.052,10.3078,22.5,2.5
29708,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29708,1,0,0,-71.3025,22.6385,22.5,2.5
29708,8,25,25,-71.3025,22.6385,22.5,2.5
29708,5,0,12.5,-72.3969,24.6221,22.5,2.5
29708,7,12.5,25,-72.3969,24.6221,22.5,2.5
29708,6,0,25,-75.738,31.8198,22.5,2.5
29808,3,25,0,-47.1108,3.53553,22.5,2.5
29808,2,12.5,0,-61.052,10.3078,22.5,2.5
29808,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29808,1,0,0,-71.3025,22.6385,22.5,2.5
29808,8,25,25,-71.3025,22.6385,22.5,2.5
29808,5,0,12.5,-72.3969,24.6221,22.5,2.5
29808,7,12.5,25,-72.3969,24.6221,22.5,2.5
29808,6,0,25,-75.738,31.8198,22.5,2.5
29908,3,25,0,-47.1108,3.53553,22.5,2.5
29908,2,12.5,0,-61.052,10.3078,22.5,2.5
29908,4,12.5,12.5,-65.1725,14.1421,22.5,2.5
29908,1,0,0,-71.3025,22.6385,22.5,2.5
29908,8,25,25,-71.3025,22.6385,22.5,2.5
29908,5,0,12.5,-72.3969,24.6221,22.5,2.5
29908,7,12.5,25,-72.3969,24.6221,22.5,2.5
29908,6,0,25,-75.738,31.8198,22.5,2.5
30008,3,25,0,-47.1109,3.54308,22.5,2.51066
30008,2,12.5,0,-61.0521,10.3104,22.5,2.51066
30008,4,12.5,12.5,-65.1725,14.1346,22.5,2.51066
30008,1,0,0,-71.3025,22.6396,22.5,2.51066
30008,8,25,25,-71.3025,22.6279,22.5,2.51066
30008,5,0,12.5,-72.3969,24.6178,22.5,2.51066
30008,7,12.5,25,-72.3968,24.6124,22.5,2.51066
30008,6,0,25,-75.738,31.8123,22.5,2.51066
30108,3,25,0,-47.4365,3.63273,22.5,2.63566
30108,2,12.5,0,-61.0912,10.3415,22.5,2.63566
30108,4,12.5,12.5,-65.0911,14.0465,22.5,2.63566
30108,8,25,25,-71.2308,22.5036,22.5,2.63566
30108,1,0,0,-71.3107,22.6538,22.5,2.63566
30108,5,0,12.5,-72.3701,24.5674,22.5,2.63566
30108,7,12.5,25,-72.3363,24.4982,22.5,2.63566
30108,6,0,25,-75.7018,31.724,22.5,2.63566
30208,3,25,0,-47.7613,3.72441,22.5,2.76066
30208,2,12.5,0,-61.132,10.3741,22.5,2.76066
30208,4,12.5,12.5,-65.0097,13.959,22.5,2.76066
30208,8,25,25,-71.1587,22.3794,22.5,2.76066
30208,1,0,0,-71.3192,22.6687,22.5,2.76066
30208,7,12.5,25,-72.2755,24.3842,22.5,2.76066
30208,5,0,12.5,-72.3436,24.5174,22.5,2.76066
30208,6,0,25,-75.6656,31.636,22.5,2.76066
30308,3,25,0,-48.0848,3.81799,22.5,2.88566
30308,2,12.5,0,-61.1745,10.408,22.5,2.88566
30308,4,12.5,12.5,-64.9283,13.8721,22.5,2.88566
30308,8,25,25,-71.0862,22.2552,22.5,2.88566
30308,1,0,0,-71.3281,22.6843,22.5,2.88566
30308,7,12.5,25,-72.2145,24.2702,22.5,2.88566
30308,5,0,12.5,-72.3173,24.4681,22.5,2.88566
30308,6,0,25,-75.6294,31.5483,22.5,2.88566
30408,3,25,0,-48.4063,3.91332,22.5,3.01066
30408,2,12.5,0,-61.2185,10.4434,22.5,3.01066
30408,4,12.5,12.5,-64.8469,13.7858,22.5,3.01066
30408,8,25,25,-71.0133,22.131,22.5,3.01066
30408,1,0,0,-71.3374,22.7005,22.5,3.01066
30408,5,0,12.5,-72.2912,24.4192,22.5,3.01066
30408,7,12.5,25,-72.1533,24.1564,22.5,3.01066
30408,6,0,25,-75.5933,31.4608,22.5,3.01066
30508,3,25,0,-48.7254,4.01028,22.5,3.13566
30508,2,12.5,0,-61.2641,10.4801,22.5,3.13566
30508,4,12.5,12.5,-64.7656,13.7,22.5,3.13566
30508,8,25,25,-70.94,22.0068,22.5,3.13566
30508,1,0,0,-71.347,22.7174,22.5,3.13566
30508,7,12.5,25,-72.0918,24.0427,22.5,3.13566
30508,5,0,12.5,-72.2654,24.3709,22.5,3.13566
30508,6,0,25,-75.5571,31.3735,22.5,3.13566
30608,3,25,0,-49.0417,4.10876,22.5,3.26066
30608,2,12.5,0,-61.3112,10.5182,22.5,3.26066
30608,4,12.5,12.5,-64.6844,13.6149,22.5,3.26066
30608,8,25,25,-70.8663,21.8826,22.5,3.26066
30608,1,0,0,-71.3571,22.735,22.5,3.26066
30608,7,12.5,25,-72.0301,23.929,22.5,3.26066
30608,5,0,12.5,-72.2398,24.3231,22.5,3.26066
30608,6,0,25,-75.5209,31.2866,22.5,3.26066
30708,3,25,0,-49.355,4.20865,22.5,3.38566
30708,2,12.5,0,-61.3599,10.5576,22.5,3.38566
30708,4,12.5,12.5,-64.6033,13.5304,22.5,3.38566
30708,8,25,25,-70.7922,21.7584,22.5,3.38566
30708,1,0,0,-71.3675,22.7533,22.5,3.38566
30708,7,12.5,25,-71.9682,23.8155,22.5,3.38566
30708,5,0,12.5,-72.2145,24.2759,22.5,3.38566
30708,6,0,25,-75.4847,31.1998,22.5,3.38566
30808,3,25,0,-49.6648,4.30984,22.5,3.51066
30808,2,12.5,0,-61.4099,10.5983,22.5,3.51066
30808,4,12.5,12.5,-64.5222,13.4465,22.5,3.51066
30808,8,25,25,-70.7177,21.6343,22.5,3.51066
30808,1,0,0,-71.3783,22.7722,22.5,3.51066
30808,7,12.5,25,-71.906,23.7021,22.5,3.51066
30808,5,0,12.5,-72.1894,24.2293,22.5,3.51066
30808,6,0,25,-75.4486,31.1134,22.5,3.51066
30908,3,25,0,-49.9711,4.41226,22.5,3.63566
30908,2,12.5,0,-61.4614,10.6404,22.5,3.63566
30908,4,12.5,12.5,-64.4413,13.3633,22.5,3.63566
30908,8,25,25,-70.6428,21.5101,22.5,3.63566
30908,1,0,0,-71.3895,22.7918,22.5,3.63566
30908,7,12.5,25,-71.8436,23.5889,22.5,3.63566
30908,5,0,12.5,-72.1646,24.1832,22.5,3.63566
30908,6,0,25,-75.4124,31.0272,22.5,3.63566
31008,3,25,0,-50.2737,4.51581,22.5,3.76066
31008,2,12.5,0,-61.5143,10.6838,22.5,3.76066
31008,4,12.5,12.5,-64.3605,13.2807,22.5,3.76066
31008,8,25,25,-70.5674,21.386,22.5,3.76066
31008,1,0,0,-71.4011,22.8121,22.5,3.76066
31008,7,12.5,25,-71.781,23.4757,22.5,3.76066
31008,5,0,12.5,-72.14,24.1376,22.5,3.76066
31008,6,0,25,-75.3763,30.9412,22.5,3.76066
31108,3,25,0,-50.5724,4.62043,22.5,3.88566
31108,2,12.5,0,-61.5685,10.7284,22.5,3.88566
31108,4,12.5,12.5,-64.2799,13.1987,22.5,3.88566
31108,8,25,25,-70.4916,21.2618,22.5,3.88566
31108,1,0,0,-71.413,22.8331,22.5,3.88566
31108,7,12.5,25,-71.7181,23.3627,22.5,3.88566
31108,5,0,12.5,-72.1157,24.0927,22.5,3.88566
31108,6,0,25,-75.3402,30.8556,22.5,3.88566
31208,3,25,0,-50.8672,4.72604,22.5,4.01066
31208,2,12.5,0,-61.624,10.7743,22.5,4.01066
31208,4,12.5,12.5,-64.1994,13.1175,22.5,4.01066
31208,8,25,25,-70.4153,21.1377,22.5,4.01066
31208,1,0,0,-71.4253,22.8547,22.5,4.01066
31208,7,12.5,25,-71.655,23.2498,22.5,4.01066
31208,5,0,12.5,-72.0916,24.0483,22.5,4.01066
31208,6,0,25,-75.3041,30.7702,22.5,4.01066
31308,3,25,0,-51.158,4.83257,22.5,4.13566
31308,2,12.5,0,-61.6808,10.8214,22.5,4.13566
31308,4,12.5,12.5,-64.1192,13.037,22.5,4.13566
31308,8,25,25,-70.3386,21.0136,22.5,4.13566
31308,1,0,0,-71.4379,22.8769,22.5,4.13566
31308,7,12.5,25,-71.5917,23.137,22.5,4.13566
